Cliente,Empréstimo,ValorDoBem,TempoEmprego,Negativos,Atrasos,TempoCliente,LC-Recente,LC-Atual,RDS,Risco_Atrasos,Historico_Risco,Alavancagem,Finalidade_Reforma,Emprego_Comissionado,Emprego_Geral,Emprego_Gerente,Emprego_Outros,Emprego_Professional
,28574.0,115303.94,8.75,0.0,1.0,118.5,3.0,5.0,39.5,0.0,118.4998815001185,0.24781459984962698,False,False,False,False,True,False
,66254.0,262887.08,19.5,0.0,0.0,222.7,0.0,23.0,34.7,0.0,222700000.0,0.2520245565053081,False,False,False,False,True,False
,47100.0,359216.0,9.25,0.0,0.0,301.6,2.0,19.0,,0.0,301600000.00000006,0.1311188807538671,False,False,False,False,True,False
,69080.0,227034.56,9.75,0.0,0.0,122.6,2.0,4.0,19.2,0.0,122600000.0,0.3042708550439596,True,False,True,False,False,False
,85094.0,99478.34,23.0,0.0,0.0,94.1,2.0,15.0,27.7,0.0,94100000.0,0.8554022829954513,True,False,False,False,True,False
,58090.0,186563.1,25.0,0.0,0.0,244.3,0.0,14.0,23.9,0.0,244300000.00000003,0.3113691811973044,True,False,False,False,True,False
,21980.0,306573.9,6.35,3.0,0.0,143.9,0.0,10.0,,0.0,143900000.0,0.07169560072890875,True,False,False,False,True,False
,82268.0,388047.48,0.0,1.0,0.0,333.2,0.0,24.0,39.5,0.0,333200000.0,0.21200498399833706,False,False,True,False,False,False
,49926.0,224575.94,18.5,0.0,0.0,193.2,0.0,22.0,40.4,0.0,193200000.0,0.2223123268578445,False,False,False,False,False,True
,80384.0,251200.0,,0.0,0.0,138.6,2.0,19.0,,0.0,138600000.0,0.3199999987261147,False,False,False,False,True,False
,51810.0,134687.16,1.0,0.0,0.0,333.0,0.0,8.0,28.9,0.0,333000000.0,0.38466918164530917,True,False,False,False,True,False
,38308.0,350336.08,0.0,1.0,1.0,140.1,1.0,33.0,36.4,1.0,140.0998599001401,0.10934643069207593,False,False,False,False,False,True
,25748.0,186013.6,17.25,0.0,4.0,216.6,0.0,37.0,29.5,0.0,54.14998646250338,0.13841998575147202,False,False,False,False,True,False
,76616.0,188048.32,,0.0,0.0,290.0,0.0,19.0,37.6,0.0,290000000.0,0.4074271952686033,False,False,False,False,True,False
,55264.0,301804.24,1.5,0.0,0.0,153.7,1.0,18.0,33.6,0.0,153700000.0,0.18311207230517348,False,False,False,False,True,False
,69080.0,307767.10000000003,9.0,0.0,0.0,194.3,1.0,19.0,33.9,0.0,194300000.00000003,0.22445543976449905,False,False,False,True,False,False
,36424.0,114528.36,,,1.0,95.8,0.0,10.0,35.2,,95.79990420009581,0.31803476171286515,True,False,False,False,True,False
,65940.0,225119.16,8.5,0.0,0.0,51.5,3.0,10.0,33.9,0.0,51500000.0,0.2929115394135642,False,False,False,False,True,False
,113040.0,597551.42,20.0,0.0,0.0,181.9,0.0,21.0,40.6,0.0,181900000.0,0.18917200432864503,False,False,False,False,False,True
,78186.0,104464.66,16.5,3.0,0.0,126.3,1.0,18.0,26.3,0.0,126300000.0,0.7484444907163389,False,False,False,False,True,False
,78814.0,171016.96000000002,25.25,0.0,0.0,117.8,0.0,11.0,22.5,0.0,117800000.0,0.4608548739209557,False,False,False,False,True,False
,32656.0,164284.80000000002,15.75,0.0,0.0,91.5,0.0,11.0,29.1,0.0,91500000.0,0.1987767571998337,False,False,False,False,True,False
,17898.0,290955.54000000004,0.0,0.0,0.0,99.8,1.0,16.0,40.8,0.0,99800000.0,0.06151455283678546,False,True,False,False,False,False
,42704.0,111143.44,11.5,,,103.6,1.0,8.0,33.7,,,0.38422420266797386,False,False,False,False,True,False
,45844.0,260905.74,5.5,0.0,0.0,136.9,0.0,19.0,25.7,0.0,136900000.0,0.1757109668200057,False,False,True,False,False,False
,33284.0,271754.44,20.25,0.0,0.0,246.9,0.0,11.0,24.2,0.0,246900000.00000003,0.12247821922439163,True,False,False,False,False,True
,82896.0,275544.42,8.75,1.0,1.0,148.1,3.0,28.0,39.0,1.0,148.0998519001481,0.3008444144837177,False,False,False,False,True,False
,26376.0,210047.16,23.75,0.0,0.0,328.2,1.0,13.0,41.6,0.0,328200000.0,0.12557179956362277,True,False,True,False,False,False
,16642.0,368457.02,22.5,0.0,0.0,112.2,1.0,11.0,34.8,0.0,112200000.00000001,0.045166733299947075,True,False,True,False,False,False
,44902.0,156353.16,23.0,0.0,0.0,264.4,0.0,19.0,29.9,0.0,264400000.0,0.2871831929256614,True,False,True,False,False,False
,110842.0,422929.74,30.5,0.0,0.0,358.2,0.0,20.0,42.9,0.0,358200000.0,0.2620813559668768,False,False,False,True,False,False
,90746.0,664292.12,10.0,0.0,0.0,250.4,2.0,26.0,19.6,0.0,250400000.00000003,0.13660556422586262,False,False,False,False,False,True
,21980.0,209312.4,1.75,0.0,1.0,139.9,0.0,9.0,,0.0,139.8998601001399,0.10501050054841234,False,False,True,False,False,False
,65940.0,594285.8200000001,22.5,0.0,0.0,232.2,1.0,24.0,40.6,0.0,232200000.0,0.1109567108450329,False,False,False,False,False,True
,40506.0,224082.96,1.0,0.0,0.0,228.3,0.0,9.0,32.0,0.0,228300000.00000003,0.18076340931607024,False,False,False,False,True,False
,48042.0,328236.76,0.0,0.0,0.0,278.5,2.0,20.0,37.2,0.0,278500000.0,0.14636386202945745,False,False,False,False,False,True
,48670.0,374683.64,0.5,,3.0,256.2,1.0,31.0,41.0,,85.39997153334282,0.12989625026089677,False,False,True,False,False,False
,86978.0,247532.48,0.25,0.0,0.0,188.5,2.0,19.0,41.6,0.0,188500000.0,0.3513801487732836,False,False,True,False,False,False
,67510.0,461278.56,11.75,0.0,0.0,155.2,1.0,22.0,34.0,0.0,155200000.0,0.14635408125980517,True,False,False,False,False,True
,47100.0,174270.0,24.5,2.0,0.0,17.1,1.0,1.0,,0.0,17100000.000000004,0.2702702687193994,True,False,False,False,True,False
,40820.0,204100.0,4.5,0.0,1.0,150.5,2.0,24.0,,0.0,150.4998495001505,0.19999999902008822,True,False,False,False,True,False
,25120.0,275139.36,14.5,0.0,0.0,206.3,0.0,17.0,25.6,0.0,206300000.00000003,0.09129918710540293,False,False,False,False,False,True
,47100.0,483560.0,1.75,0.0,0.0,209.4,1.0,19.0,,0.0,209400000.00000003,0.09740259720116926,False,False,False,True,False,False
,31400.0,387381.8,15.5,2.0,0.0,91.7,1.0,4.0,,0.0,91700000.0,0.08105698284984741,False,False,False,False,False,True
,45216.0,278970.16000000003,,0.0,0.0,298.2,0.0,20.0,31.3,0.0,298200000.0,0.16208185075392345,True,False,False,False,True,False
,48984.0,334061.46,0.5,0.0,0.0,279.8,2.0,19.0,41.1,0.0,279800000.0,0.14663170020680716,False,False,False,False,False,True
,70650.0,372096.28,10.5,0.0,0.0,119.5,1.0,25.0,33.2,0.0,119500000.0,0.18987021265068757,True,False,False,True,False,False
,33284.0,258227.32,5.75,1.0,2.0,184.6,3.0,29.0,39.6,2.0,92.29995385002307,0.12889418467072275,False,False,True,False,False,False
,59660.0,72848.0,3.2,1.0,1.0,67.5,3.0,23.0,,1.0,67.4999325000675,0.8189655059992654,True,False,False,False,True,False
,62800.0,511741.5,7.25,0.0,0.0,180.3,0.0,37.0,,0.0,180300000.00000003,0.12271820807435355,False,False,False,False,False,True
,80070.0,369995.62,12.5,0.0,1.0,125.8,0.0,18.0,28.5,0.0,125.79987420012581,0.2164079666229347,False,False,False,False,False,True
,52438.0,269050.9,5.5,0.0,0.0,111.1,0.0,12.0,30.2,0.0,111100000.0,0.19489992341635012,True,False,False,False,False,True
,81954.0,571737.48,18.5,0.0,0.0,307.7,1.0,31.0,32.2,0.0,307700000.0,0.14334201049169976,False,True,False,False,False,False
,75988.0,445336.78,21.0,1.0,0.0,164.9,0.0,23.0,40.1,0.0,164900000.0,0.17063041554611677,False,False,False,False,False,True
,41134.0,149363.52000000002,0.75,0.0,0.0,322.4,0.0,8.0,24.8,0.0,322400000.0,0.27539522183599296,True,False,False,False,True,False
,154802.0,321994.44,6.25,0.0,0.0,213.8,1.0,35.0,40.0,0.0,213800000.00000003,0.48075985262118237,True,False,False,False,False,False
,40820.0,321206.3,5.75,0.0,0.0,109.9,0.0,26.0,26.7,0.0,109900000.00000001,0.12708343476736467,True,False,False,False,False,True
,39878.0,207142.66,7.25,1.0,1.0,349.0,0.0,24.0,13.3,1.0,348.99965100034905,0.19251466505009318,True,False,False,False,True,False
,82582.0,292983.98000000004,24.75,0.0,1.0,186.7,0.0,19.0,24.5,0.0,186.6998133001867,0.2818652395879623,False,False,False,False,True,False
,36738.0,227332.86,15.0,0.0,1.0,126.5,4.0,20.0,,0.0,126.49987350012651,0.16160444133943314,True,False,False,False,True,False
,57148.0,538039.0,0.35,0.0,1.0,104.1,9.0,18.0,,0.0,104.0998959001041,0.10621534850407618,False,False,False,False,True,False
,25748.0,203572.48,5.75,0.0,0.0,124.8,0.0,35.0,34.9,0.0,124800000.0,0.12648074962548597,True,False,False,False,True,False
,25434.0,158362.76,5.5,0.0,0.0,76.7,0.0,18.0,22.5,0.0,76700000.0,0.16060593942284196,True,False,False,False,True,False
,46158.0,134238.14,17.25,0.0,0.0,88.7,0.0,17.0,25.4,0.0,88700000.0,0.34385160324888586,False,False,False,True,False,False
,71592.0,265037.98000000004,11.25,0.0,0.0,279.0,0.0,19.0,40.0,0.0,279000000.0,0.2701197757765895,False,False,False,False,False,True
,75674.0,284898.48000000004,8.25,0.0,0.0,239.2,1.0,19.0,38.9,0.0,239200000.0,0.26561742180717346,False,False,False,False,True,False
,57148.0,195844.94,25.75,0.0,0.0,270.5,0.0,13.0,24.7,0.0,270500000.0,0.29180227841575956,True,False,False,False,True,False
,74732.0,346389.10000000003,7.25,0.0,0.0,277.9,2.0,30.0,28.7,0.0,277900000.0,0.2157458181687997,False,False,False,True,False,False
,62800.0,231732.0,4.5,0.0,0.0,406.1,0.0,24.0,,0.0,406100000.00000006,0.2710027088576342,False,True,False,False,False,False
,49926.0,257778.3,10.25,0.0,2.0,180.1,0.0,14.0,30.8,0.0,90.0499549750225,0.19367805515949926,True,False,False,False,False,True
,62800.0,582862.5,1.5,2.0,3.0,74.1,2.0,11.0,,6.0,24.69999176666941,0.10774410755925434,False,False,True,False,False,False
,99852.0,550011.8200000001,12.25,0.0,0.0,175.4,2.0,29.0,39.6,0.0,175400000.0,0.18154518900785585,False,False,False,True,False,False
,41448.0,277287.12,,0.0,0.0,297.2,0.0,19.0,29.0,0.0,297200000.0,0.14947683055211208,True,False,False,False,True,False
,24492.0,207067.3,1.5,0.0,1.0,109.5,2.0,18.0,37.0,0.0,109.49989050010952,0.1182803845982423,False,False,False,False,True,False
,54008.0,249375.66,5.75,0.0,0.0,142.9,0.0,9.0,29.7,0.0,142900000.0,0.21657285953018487,False,False,False,True,False,False
,57776.0,296171.08,8.25,0.0,0.0,77.8,0.0,15.0,34.7,0.0,77800000.0,0.1950764396203828,True,False,False,False,False,True
,57148.0,282483.82,15.5,0.0,2.0,159.6,0.0,14.0,27.9,0.0,79.79996010001994,0.20230539150063395,True,False,False,False,False,True
,29202.0,332205.72000000003,2.25,0.0,0.0,43.5,1.0,3.0,29.0,0.0,43500000.0,0.08790336274792811,False,False,False,False,False,True
,11304.0,351052.0,6.0,0.0,0.0,194.8,1.0,27.0,,0.0,194800000.00000003,0.03220035769002781,True,False,False,False,False,True
,135962.0,563149.5800000001,13.75,0.0,0.0,181.9,0.0,4.0,39.0,0.0,181900000.0,0.24143141464931672,False,False,False,False,False,False
,56834.0,433498.98,8.5,0.0,0.0,358.3,1.0,10.0,38.9,0.0,358300000.0,0.13110526781145998,False,False,False,False,True,False
,36424.0,188400.0,10.5,0.0,1.0,307.1,3.0,27.0,,0.0,307.09969290030716,0.19333333230714791,False,False,False,False,True,False
,107074.0,624194.3200000001,23.25,0.0,0.0,173.8,1.0,21.0,38.7,0.0,173800000.00000003,0.1715395292742498,False,False,False,False,False,True
,86350.0,369888.86,5.0,0.0,0.0,86.3,2.0,30.0,36.9,0.0,86300000.0,0.23344850062949046,False,False,False,False,True,False
,52752.0,349541.66000000003,1.75,0.0,0.0,259.5,0.0,34.0,25.6,0.0,259500000.0,0.15091763267669542,False,False,True,False,False,False
,48356.0,178458.76,7.0,1.0,0.0,122.8,1.0,15.0,40.9,0.0,122800000.0,0.27096456194717167,False,False,False,False,True,False
,47100.0,227650.0,10.75,0.0,0.0,76.9,2.0,9.0,,0.0,76900000.00000001,0.20689655081530178,False,False,False,False,True,False
,22294.0,227373.68,14.75,0.0,0.0,121.4,0.0,20.0,44.7,0.0,121400000.00000001,0.09805004652231496,False,False,False,False,False,True
,50554.0,228431.86,8.25,0.0,0.0,92.1,2.0,15.0,43.9,0.0,92100000.0,0.22130888300209578,False,False,False,False,True,False
,19782.0,252314.7,24.25,0.0,0.0,337.0,1.0,46.0,29.2,0.0,337000000.0,0.0784020904116879,True,False,False,False,True,False
,64684.0,89913.90000000001,5.5,0.0,0.0,105.2,0.0,18.0,19.4,0.0,105200000.00000001,0.7193993284753599,False,False,False,False,False,True
,39250.0,209026.66,3.75,0.0,0.0,201.2,1.0,17.0,29.0,0.0,201200000.0,0.1877750896092628,False,False,False,True,False,False
,64370.0,299998.74,28.0,1.0,5.0,250.6,0.0,19.0,17.8,5.0,50.119989976002,0.21456756713522343,False,False,False,False,True,False
,75360.0,836590.2000000001,7.25,0.0,0.0,246.3,3.0,51.0,35.9,0.0,246300000.00000003,0.0900799458443573,True,False,False,False,False,False
,58404.0,482778.14,4.5,0.0,0.0,95.7,0.0,16.0,33.9,0.0,95700000.0,0.12097482267740038,True,False,False,False,False,True
,62800.0,323420.0,0.75,0.0,0.0,175.9,3.0,24.0,,0.0,175900000.0,0.19417475668117384,False,False,False,False,False,True
,44902.0,320443.28,14.0,,2.0,136.2,1.0,17.0,37.7,,68.09996595001701,0.14012464190191587,False,True,False,False,False,False
,25120.0,298080.2,4.0,0.0,0.0,225.3,2.0,24.0,29.9,0.0,225300000.00000003,0.08427262164923191,True,False,False,False,False,True
,65940.0,287168.7,7.25,0.0,0.0,176.3,1.0,15.0,39.6,0.0,176300000.00000003,0.2296211243439096,True,False,False,False,True,False
,53380.0,336250.04000000004,0.5,0.0,0.0,281.8,2.0,20.0,39.8,0.0,281800000.0,0.15875091001104144,False,False,False,False,False,True
,73790.0,273497.14,3.75,0.0,0.0,84.6,2.0,31.0,32.0,0.0,84600000.0,0.26980172344836323,False,False,False,False,True,False
,75988.0,575273.12,1.75,0.0,0.0,208.0,0.0,35.0,40.7,0.0,208000000.0,0.13209030150393555,False,False,False,False,True,False
,47100.0,499260.0,5.0,0.0,0.0,138.3,1.0,19.0,,0.0,138300000.00000003,0.09433962245255054,False,False,True,False,False,False
,37680.0,251200.0,10.75,,4.0,124.2,3.0,24.0,,,31.04999223750194,0.14999999940286626,False,False,True,False,False,False
,5338.0,126604.8,9.0,0.0,0.0,103.1,1.0,8.0,35.1,0.0,103100000.0,0.04216269807967235,True,False,False,False,True,False
,84152.0,453673.48,23.5,0.0,0.0,203.0,0.0,13.0,38.2,0.0,203000000.0,0.1854902336687385,False,False,False,True,False,False
,47728.0,372824.76,1.75,1.0,,93.5,1.0,24.0,41.1,,,0.12801724829644565,False,False,False,False,True,False
,69708.0,106527.64,0.75,0.0,0.0,30.8,1.0,3.0,29.6,0.0,30800000.000000004,0.6543653773390138,False,False,False,False,True,False
,64998.0,442432.28,13.5,0.0,1.0,246.3,0.0,25.0,39.3,0.0,246.29975370024633,0.14691061839585795,False,False,True,False,False,False
,64056.0,640817.48,13.0,0.0,0.0,188.8,0.0,23.0,34.8,0.0,188800000.00000003,0.09995981991633589,True,False,False,False,False,True
,22922.0,249451.02,14.0,0.0,0.0,241.6,1.0,34.0,38.7,0.0,241600000.0,0.09188978224306407,True,False,False,False,True,False
,88548.0,197977.0,19.75,0.0,0.0,184.7,2.0,23.0,34.5,0.0,184700000.0,0.4472640738708836,False,False,True,False,False,False
,53380.0,202580.24,27.0,0.0,0.0,248.1,0.0,13.0,25.7,0.0,248100000.0,0.2635005257003323,True,False,False,False,True,False
,58718.0,559343.9,12.0,0.0,0.0,249.5,0.0,21.0,32.1,0.0,249500000.0,0.10497656253160789,False,False,False,True,False,False
,67196.0,382181.96,3.75,0.0,0.0,222.6,2.0,27.0,34.9,0.0,222600000.0,0.17582200851180413,False,False,False,False,False,False
,47414.0,101387.46,13.0,,,84.1,1.0,9.0,32.5,,,0.4676515175777012,False,False,False,False,True,False
,64998.0,576569.9400000001,7.5,0.0,0.0,316.4,0.0,17.0,45.9,0.0,316400000.0,0.11273220363737274,True,False,False,True,False,False
,17898.0,182901.86,21.25,0.0,0.0,214.6,0.0,20.0,19.3,0.0,214600000.0,0.09785575664536296,True,False,True,False,False,False
,70022.0,350778.82,15.0,0.0,3.0,294.6,1.0,33.0,25.7,0.0,98.19996726667758,0.19961866511889553,False,False,False,False,False,True
,55892.0,363172.4,16.75,0.0,0.0,271.2,0.0,19.0,27.5,0.0,271200000.0,0.15389935976990718,False,False,False,False,False,True
,35482.0,248088.26,4.5,0.0,3.0,296.5,0.0,19.0,26.6,0.0,98.83330038889987,0.14302168049781283,True,False,True,False,False,False
,27004.0,169789.22,14.5,0.0,0.0,91.9,0.0,11.0,32.5,0.0,91900000.00000001,0.15904425405191064,False,False,False,False,True,False
,38936.0,164570.54,0.25,0.0,0.0,254.6,0.0,11.0,39.8,0.0,254600000.0,0.23659155377024615,True,False,False,False,True,False
,30458.0,288880.0,8.75,0.0,3.0,176.4,0.0,36.0,,0.0,58.79998040000653,0.10543478224371787,False,False,False,False,True,False
,79442.0,672003.9600000001,5.25,0.0,0.0,188.9,0.0,28.0,39.7,0.0,188900000.0,0.11821656509551434,True,False,False,False,False,True
,78814.0,187718.62,,0.0,0.0,310.4,0.0,19.0,38.3,0.0,310400000.0,0.4198517950970885,False,False,False,False,True,False
,78186.0,262799.16000000003,3.75,0.0,0.0,57.0,0.0,14.0,64.1,0.0,57000000.0,0.29751236534579345,True,False,False,False,True,False
,64056.0,324770.2,8.25,0.0,0.0,71.2,0.0,16.0,33.5,0.0,71200000.0,0.19723484421527945,True,False,False,False,False,True
,71906.0,302400.84,5.5,0.0,0.0,231.2,1.0,20.0,34.1,0.0,231200000.0,0.23778373023770788,False,False,False,False,True,False
,65626.0,231885.86,7.5,0.0,0.0,126.5,1.0,5.0,18.5,0.0,126500000.0,0.2830099244386444,True,False,True,False,False,False
,55578.0,177102.28,3.25,0.0,0.0,92.2,2.0,8.0,40.7,0.0,92200000.0,0.31381865714084173,False,False,True,False,False,False
,13816.0,201192.36,14.5,1.0,3.0,91.6,0.0,17.0,38.2,3.0,30.533323155558946,0.0686705992778722,False,False,True,False,False,False
,37680.0,437559.0,2.0,0.0,0.0,156.0,2.0,17.0,,0.0,156000000.0,0.0861141009872632,True,False,False,False,False,True
,64370.0,372815.34,14.75,0.0,0.0,261.2,0.0,20.0,26.1,0.0,261200000.0,0.17265920395695303,False,False,False,False,False,True
,41762.0,180889.12,3.75,0.0,0.0,324.3,0.0,16.0,15.9,0.0,324300000.0,0.23087071112474478,False,False,False,False,False,True
,73476.0,520398.48,6.5,0.0,0.0,197.3,0.0,39.0,20.7,0.0,197300000.00000003,0.1411918033634691,False,False,False,False,False,True
,33598.0,464720.0,0.7,0.0,0.0,167.3,9.0,29.0,,0.0,167300000.00000003,0.07229729714172556,False,False,False,False,False,True
,57776.0,372868.72,7.75,0.0,0.0,156.1,2.0,19.0,19.8,0.0,156100000.0,0.15494997768933266,False,False,False,False,False,True
,73790.0,351431.94,15.75,0.0,3.0,285.7,0.0,35.0,29.1,0.0,95.23330158889947,0.2099695314831955,False,False,False,False,False,True
,49298.0,88541.72,12.5,,,89.8,2.0,9.0,31.4,,,0.5567770701000944,False,False,False,False,True,False
,34540.0,214217.08,14.75,0.0,0.0,218.3,3.0,32.0,34.6,0.0,218300000.00000003,0.16123830946982237,False,False,False,False,False,True
,34854.0,242772.24,,0.0,2.0,196.6,1.0,12.0,28.8,0.0,98.29995085002456,0.1435666609017297,True,False,False,False,True,False
,37680.0,192325.0,8.25,0.0,0.0,266.8,1.0,16.0,,0.0,266800000.00000003,0.19591836632825496,False,False,False,False,False,True
,43646.0,524894.96,8.0,2.0,6.0,113.3,5.0,37.0,90.6,12.0,18.883330186111635,0.08315187464716393,False,False,False,False,False,True
,124972.0,600289.5,,0.0,0.0,186.6,0.0,24.0,37.6,0.0,186600000.0,0.20818621647024274,False,False,False,True,False,False
,40820.0,140989.14,8.25,,1.0,169.4,5.0,28.0,37.4,,169.39983060016942,0.2895258436960049,False,False,False,False,True,False
,76930.0,266633.10000000003,0.4,0.0,1.0,94.6,0.0,23.0,,0.0,94.5999054000946,0.2885238168534821,False,False,True,False,False,False
,27946.0,255040.22,4.75,0.0,0.0,104.2,2.0,15.0,24.2,0.0,104200000.00000001,0.10957487368237499,False,False,True,False,False,False
,103306.0,207415.84,0.75,0.0,0.0,108.8,1.0,6.0,37.2,0.0,108800000.0,0.4980622478106675,False,False,False,False,True,False
,59660.0,528107.18,3.25,0.0,0.0,142.8,0.0,20.0,22.8,0.0,142800000.00000003,0.11296949207740463,False,False,True,False,False,False
,71592.0,257209.96,4.0,0.0,0.0,267.7,2.0,24.0,33.0,0.0,267700000.0,0.27834069769949543,False,False,False,True,False,False
,23550.0,329053.16000000003,25.0,0.0,0.0,59.0,2.0,14.0,29.5,0.0,59000000.0,0.07156898273953977,False,False,False,False,False,True
,63428.0,83834.86,,0.0,0.0,58.0,2.0,18.0,40.7,0.0,58000000.0,0.7565826345200238,False,False,False,False,True,False
,77872.0,228899.72,8.25,0.0,0.0,88.5,1.0,18.0,33.0,0.0,88500000.0,0.3402013757806197,False,False,False,False,True,False
,21038.0,64781.34,4.5,0.0,0.0,176.4,1.0,8.0,64.2,0.0,176400000.0,0.3247540059413096,True,False,False,True,False,False
,76930.0,297219.84,7.75,0.0,1.0,138.6,3.0,26.0,35.6,0.0,138.5998614001386,0.2588319801974458,False,False,False,False,False,True
,41762.0,226996.88,3.0,0.0,0.0,211.7,3.0,17.0,36.1,0.0,211700000.0,0.1839760961297085,True,False,False,False,False,True
,78500.0,376800.0,1.75,0.0,0.0,190.6,2.0,27.0,,0.0,190600000.0,0.2083333327804317,False,False,False,False,True,False
,47100.0,305848.56,10.25,3.0,0.0,191.3,1.0,28.0,25.6,0.0,191300000.00000003,0.15399778192842306,False,False,False,False,False,True
,88862.0,92667.68,24.75,0.0,0.0,79.7,2.0,14.0,32.5,0.0,79700000.0,0.9589319495326531,True,False,False,False,True,False
,75360.0,214487.12,25.0,0.0,0.0,304.1,2.0,32.0,34.9,0.0,304100000.00000006,0.351349767056643,False,False,False,False,True,False
,71592.0,344508.24,9.75,0.0,1.0,291.7,1.0,27.0,31.5,0.0,291.6997083002917,0.20780925237721673,False,False,False,True,False,False
,27004.0,174270.0,6.25,0.0,0.0,74.2,1.0,11.0,,0.0,74200000.0,0.154954954065789,False,False,False,False,True,False
,55892.0,544350.4,23.75,0.0,0.0,80.2,2.0,20.0,30.1,0.0,80200000.0,0.10267651111733082,True,False,False,True,False,False
,156686.0,323328.94,9.25,0.0,0.0,200.6,2.0,38.0,40.1,0.0,200600000.0,0.484602459388255,True,False,False,False,False,False
,87920.0,234011.64,24.5,,1.0,296.4,1.0,30.0,39.6,,296.3997036002964,0.37570780506598817,False,False,False,False,True,False
